genres,imdb_id
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",tt0053242
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",tt1396221
"[{'id': 18, 'name': 'Drama'}]",tt1440379
"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",tt0837562
"[{'id': 99, 'name': 'Documentary'}]",tt0968760
"[{'id': 99, 'name': 'Documentary'}]",tt2014338
"[{'id': 35, 'name': 'Comedy'}]",tt1231586
"[{'id': 99, 'name': 'Documentary'}]",tt0293282
"[{'id': 99, 'name': 'Documentary'}]",tt0429086
"[{'id': 99, 'name': 'Documentary'}]",tt0199741
[],tt0259747
"[{'id': 878, 'name': 'Science Fiction'}]",tt0060278
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",tt1995304
"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",tt0026197
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}]",tt0024968
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt0099310
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0059709
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",tt0102958
"[{'id': 10752, 'name': 'War'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",tt1192431
"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",tt0054768
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",tt0054325
"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",tt0052169
"[{'id': 10402, 'name': 'Music'}]",tt0266010
"[{'id': 16, 'name': 'Animation'}]",tt1029440
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt1024648
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",tt1931533
"[{'id': 18, 'name': 'Drama'}]",tt1907731
"[{'id': 35, 'name': 'Comedy'}]",tt1349451
"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}]",tt1985017
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",tt1760967
"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt1872818
"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",tt0085183
[],tt0120299
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0054197
[],tt0443284
"[{'id': 99, 'name': 'Documentary'}, {'id': 36, 'name': 'History'}]",tt1250861
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",tt2151543
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt0457302
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",tt1753813
"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",tt1704614
"[{'id': 99, 'name': 'Documentary'}]",tt2125653
"[{'id': 99, 'name': 'Documentary'}]",tt2130321
"[{'id': 99, 'name': 'Documentary'}, {'id': 10769, 'name': 'Foreign'}]",tt1262863
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",tt1867101
"[{'id': 18, 'name': 'Drama'}]",tt1906426
"[{'id': 99, 'name': 'Documentary'}, {'id': 10769, 'name': 'Foreign'}]",tt1558972
"[{'id': 18, 'name': 'Drama'}]",tt0056403
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}]",tt0031387
"[{'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",tt0844993
[],tt0060082
"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",tt1232775
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",tt1886493
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",tt0081417
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0043075
"[{'id': 18, 'name': 'Drama'}]",tt1899324
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}]",tt0063169
"[{'id': 18, 'name': 'Drama'}]",tt0046447
"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",tt0035521
"[{'id': 99, 'name': 'Documentary'}]",tt0407888
[],tt0129897
"[{'id': 35, 'name': 'Comedy'}]",tt0148110
"[{'id': 18, 'name': 'Drama'}]",tt0323495
"[{'id': 99, 'name': 'Documentary'}, {'id': 10770, 'name': 'TV Movie'}]",tt1029340
"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt1120945
"[{'id': 99, 'name': 'Documentary'}]",tt1490637
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt1517214
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",tt0057238
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt1130087
"[{'id': 99, 'name': 'Documentary'}]",tt2124803
"[{'id': 27, 'name': 'Horror'}]",tt1649444
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",tt0032490
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",tt1954470
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt1588886
"[{'id': 18, 'name': 'Drama'}]",tt1235142
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt1817676
"[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",tt1597522
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0043744
"[{'id': 18, 'name': 'Drama'}]",tt0043828
"[{'id': 99, 'name': 'Documentary'}]",tt2147134
[],tt0455581
"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",tt0035648
"[{'id': 18, 'name': 'Drama'}]",tt0110785
"[{'id': 18, 'name': 'Drama'}]",tt0463385
"[{'id': 99, 'name': 'Documentary'}]",tt2177843
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt2050633
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",tt1059836
"[{'id': 53, 'name': 'Thriller'}]",tt0996930
"[{'id': 27, 'name': 'Horror'}]",tt2109184
"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",tt2209386
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt0088395
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt1699233
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",tt1981080
"[{'id': 18, 'name': 'Drama'}]",tt0047832
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 10752, 'name': 'War'}]",tt0062411
"[{'id': 35, 'name': 'Comedy'}]",tt0835418
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt1840388
"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}]",tt0458227
"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 10769, 'name': 'Foreign'}]",tt0076770
"[{'id': 10751, 'name': 'Family'}]",tt0109784
"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",tt0288263
"[{'id': 35, 'name': 'Comedy'}]",tt1772271
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",tt1712170
"[{'id': 99, 'name': 'Documentary'}]",tt2048877
"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",tt1371111
"[{'id': 99, 'name': 'Documentary'}]",tt0107455
[],tt0424755
"[{'id': 99, 'name': 'Documentary'}]",tt0486560
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0357182
"[{'id': 99, 'name': 'Documentary'}]",tt1929387
"[{'id': 99, 'name': 'Documentary'}, {'id': 28, 'name': 'Action'}]",tt1580346
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",tt1699185
"[{'id': 10770, 'name': 'TV Movie'}, {'id': 18, 'name': 'Drama'}]",tt2132485
"[{'id': 99, 'name': 'Documentary'}, {'id': 36, 'name': 'History'}]",tt2113090
"[{'id': 99, 'name': 'Documentary'}]",tt2104994
"[{'id': 18, 'name': 'Drama'}]",tt0469966
"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",tt0938330
"[{'id': 99, 'name': 'Documentary'}]",tt0108518
"[{'id': 16, 'name': 'Animation'}]",tt0929753
"[{'id': 27, 'name': 'Horror'}]",tt0082467
"[{'id': 27, 'name': 'Horror'}]",tt1018817
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt0041473
"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",tt0981042
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt2036408
"[{'id': 18, 'name': 'Drama'}]",tt2072241
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",tt1239290
"[{'id': 99, 'name': 'Documentary'}]",tt0978569
"[{'id': 99, 'name': 'Documentary'}]",tt0089852
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0047679
"[{'id': 18, 'name': 'Drama'}]",tt0009976
"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",tt1723118
"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",tt1638353
"[{'id': 18, 'name': 'Drama'}]",tt0099729
"[{'id': 18, 'name': 'Drama'}]",tt1629757
"[{'id': 12, 'name': 'Adventure'}, {'id': 99, 'name': 'Documentary'}]",tt1486616
"[{'id': 35, 'name': 'Comedy'}]",tt1648179
"[{'id': 99, 'name': 'Documentary'}]",tt1507408
[],tt0129358
[],tt0083283
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0110668
"[{'id': 28, 'name': 'Action'}]",tt0174741
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt1655416
"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",tt1764234
"[{'id': 99, 'name': 'Documentary'}, {'id': 18, 'name': 'Drama'}]",tt1966604
"[{'id': 99, 'name': 'Documentary'}]",tt1606829
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",tt1866249
"[{'id': 35, 'name': 'Comedy'}]",tt0314325
"[{'id': 99, 'name': 'Documentary'}]",tt0996957
"[{'id': 99, 'name': 'Documentary'}]",tt0345616
"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0034092
"[{'id': 18, 'name': 'Drama'}]",tt0056930
"[{'id': 27, 'name': 'Horror'}]",tt1297298
"[{'id': 28, 'name': 'Action'}, {'id': 10752, 'name': 'War'}]",tt0063655
"[{'id': 35, 'name': 'Comedy'}]",tt1376233
"[{'id': 18, 'name': 'Drama'}]",tt2092011
"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",tt0113037
"[{'id': 28, 'name': 'Action'}]",tt0173443
"[{'id': 18, 'name': 'Drama'}]",tt2063781
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt1254696
"[{'id': 18, 'name': 'Drama'}]",tt0796302
[],tt1233599
"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",tt1772341
"[{'id': 35, 'name': 'Comedy'}]",tt0084268
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",tt0171227
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",tt0113002
"[{'name': 'Carousel Productions', 'id': 11176}, {'name': 'Vision View Entertainment', 'id': 11602}, {'name': 'Telescene Film Group Productions', 'id': 29812}]",0
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt1045658
"[{'id': 18, 'name': 'Drama'}]",tt1907668
"[{'id': 10752, 'name': 'War'}, {'id': 99, 'name': 'Documentary'}]",tt2125423
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt1781769
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",tt0454876
"[{'id': 9648, 'name': 'Mystery'}]",tt0031891
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",tt1756799
"[{'id': 99, 'name': 'Documentary'}]",tt0970965
"[{'id': 28, 'name': 'Action'}]",tt1258972
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",tt2023367
"[{'id': 99, 'name': 'Documentary'}]",tt0440410
"[{'id': 27, 'name': 'Horror'}]",tt1984153
"[{'id': 18, 'name': 'Drama'}]",tt2073016
"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt1438173
"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}]",tt0829176
"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",tt1122775
[],tt0119710
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0067541
"[{'id': 18, 'name': 'Drama'}]",tt1870529
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",tt1713476
"[{'id': 18, 'name': 'Drama'}]",tt1783798
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt1556243
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",tt2172071
"[{'id': 18, 'name': 'Drama'}]",tt1760980
"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",tt0448120
"[{'id': 18, 'name': 'Drama'}]",tt0137951
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt1433207
"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 10749, 'name': 'Romance'}]",tt0850677
"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}]",tt1226240
"[{'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]",tt0970472
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",tt1683921
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0024819
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0281617
"[{'id': 10751, 'name': 'Family'}]",tt0228054
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt0276011
"[{'id': 18, 'name': 'Drama'}]",tt1802197
"[{'id': 35, 'name': 'Comedy'}, {'id': 99, 'name': 'Documentary'}, {'id': 10769, 'name': 'Foreign'}]",tt0318641
"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",tt0053317
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt1035729
"[{'id': 18, 'name': 'Drama'}]",tt0499487
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt1656186
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt1602620
"[{'id': 99, 'name': 'Documentary'}]",tt1529331
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",tt1900893
"[{'id': 99, 'name': 'Documentary'}]",tt1800266
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt1473063
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",tt0066031
"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}]",tt0415080
"[{'id': 53, 'name': 'Thriller'}]",tt0366598
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt0075922
"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt1039646
"[{'id': 35, 'name': 'Comedy'}, {'id': 99, 'name': 'Documentary'}, {'id': 28, 'name': 'Action'}]",tt1753968
"[{'id': 35, 'name': 'Comedy'}]",tt1231287
"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",tt1362058
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt2124074
"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt1641975
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt2071441
"[{'id': 12, 'name': 'Adventure'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 10769, 'name': 'Foreign'}]",tt0083661
"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]",tt1781896
"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",tt0156182
"[{'id': 99, 'name': 'Documentary'}]",tt1942884
"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}]",tt2313197
"[{'id': 18, 'name': 'Drama'}]",tt1951166
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",tt1471171
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt1291549
"[{'id': 18, 'name': 'Drama'}]",tt1844811
"[{'id': 99, 'name': 'Documentary'}]",tt0302427
"[{'id': 35, 'name': 'Comedy'}]",tt1728130
"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",tt0443272
"[{'id': 35, 'name': 'Comedy'}]",tt1493157
"[{'id': 18, 'name': 'Drama'}]",tt0024851
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt1285240
"[{'id': 53, 'name': 'Thriller'}]",tt1723047
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",tt0016669
[],tt0094826
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 27, 'name': 'Horror'}]",tt1545106
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",tt0054731
[],tt2145540
"[{'id': 27, 'name': 'Horror'}]",tt1407065
"[{'id': 10749, 'name': 'Romance'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",tt1930371
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 99, 'name': 'Documentary'}]",tt2120152
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",tt2283748
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0066415
"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt1673434
"[{'id': 99, 'name': 'Documentary'}]",tt1884414
"[{'id': 35, 'name': 'Comedy'}]",tt0015684
"[{'id': 10770, 'name': 'TV Movie'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt1807892
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}]",tt0462667
"[{'id': 35, 'name': 'Comedy'}]",tt0179641
"[{'id': 18, 'name': 'Drama'}]",tt0383046
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt1715873
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",tt1845849
"[{'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",tt1234719
"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",tt2084098
"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",tt1446192
"[{'id': 99, 'name': 'Documentary'}]",tt0045130
"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}]",tt0054734
"[{'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]",tt0855852
"[{'id': 28, 'name': 'Action'}]",tt0064353
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",tt0073418
"[{'id': 18, 'name': 'Drama'}]",tt2104852
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",tt0395514
"[{'id': 35, 'name': 'Comedy'}]",tt0162555
"[{'id': 35, 'name': 'Comedy'}]",tt0442207
"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",tt2006040
"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",tt0028872
"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",tt0025129
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}]",tt0053341
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",tt1986953
[],tt1645164
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt1667310
"[{'id': 18, 'name': 'Drama'}]",tt1286809
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0023491
"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",tt0029571
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",tt0045837
"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",tt0039054
"[{'id': 18, 'name': 'Drama'}]",tt0056387
"[{'id': 18, 'name': 'Drama'}]",tt1818443
"[{'id': 99, 'name': 'Documentary'}]",tt0926317
"[{'id': 99, 'name': 'Documentary'}]",tt1422598
"[{'id': 99, 'name': 'Documentary'}]",tt0452332
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0128137
"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",tt0044855
"[{'id': 35, 'name': 'Comedy'}]",tt0043514
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 80, 'name': 'Crime'}]",tt0043120
"[{'id': 10769, 'name': 'Foreign'}, {'id': 99, 'name': 'Documentary'}]",tt2094920
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",tt1095423
"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 53, 'name': 'Thriller'}]",tt1531901
"[{'id': 35, 'name': 'Comedy'}]",tt1093355
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt1650058
"[{'id': 878, 'name': 'Science Fiction'}]",tt2262308
"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt1800741
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0043150
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt1598496
"[{'id': 27, 'name': 'Horror'}]",tt1716747
"[{'id': 99, 'name': 'Documentary'}]",tt0385330
"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",tt0297994
"[{'id': 99, 'name': 'Documentary'}]",tt0804504
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}]",tt0051881
"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt0478216
